SED_ID,stellar_mass,SFR,RA,DEC,X,Y,NAME,FIELD,Rs,GmR,UmG,Udet,zlya,zabs,zneb,type,comments,FULL_ID,z_best,GmRs,Comments,Umg,UmGa,G-R,Un-G,udet,zem,notes,NBmag,NBcol
Q1009-D19,2476976100.0,49.0,153.01706,29.67319,403.27,1613.23,D19,Q1009,23.27,,,yes,2.3993,-2.0,-2.0,GAL,,Q1009-D19,2.3993,-0.17,,,3.35,,,,,,,
Q1009-D20,24887749000.0,19.0,153.01769,29.7217,1228.75,1620.75,D20,Q1009,24.42,,,yes,-2.0,2.504,-1.0,GAL,,Q1009-D20,2.504,0.31,,,2.48,,,,,,,
Q1009-D22,26923147000.0,10.0,153.0187,29.68667,632.71,1637.06,D22,Q1009,25.02,,,yes,-2.0,2.425,2.4267,GAL,,Q1009-D22,2.4267,0.63,"m1_H,K; zneb msfr m1H, 2013; nz; m11[ap2]",,2.27,,,,,,,
Q1009-D25,246796980.0,4.0,153.03393,29.71037,1036.62,1862.12,D25,Q1009,25.02,,,yes,-1.0,-1.0,2.9576,GAL,,Q1009-D25,2.9576,-0.09,"m2_K,H; L3; zneb msfr hp1_K",,2.72,,,,,,,
Q1009-D27,17041656000.0,34.0,153.03815,29.70443,935.72,1924.98,D27,Q1009,23.81,,,yes,-2.0,2.955,2.9571,GAL,,Q1009-D27,2.9571,0.85,"m2_K,H; zneb msfr 5/2014, 2/15; nz; m6,m7,m11; z from m11",,2.75,,,,,,,
Q1009-D3,466242080.0,7.0,152.91609,29.65964,169.33,114.93,D3,Q1009,25.22,,,yes,2.331,-2.0,-1.0,GAL,,Q1009-D3,2.331,0.48,nz;  N4; seems to have broadish Lya em,,2.09,,,,,,,
Q1009-D5,5191620100.0,16.0,152.9348,29.6725,388.68,392.34,D5,Q1009,24.43,,,yes,-2.0,2.7764,-1.0,GAL,,Q1009-D5,2.7764,0.53,"L1;  nz; on mult; m5,m6,m7,L1- z from L1",,2.84,,,,,,,
Q1009-D6,13188244000.0,5.0,152.94912,29.72779,1329.94,603.35,D6,Q1009,24.81,,,yes,-1.0,-1.0,2.5106,GAL,,Q1009-D6,2.5106,0.35,"zneb msfr m1H, m3 2013/14",,2.66,,,,,,,
Q1009-M10,21073750000.0,8.0,152.97042,29.71644,1137.5,919.66,M10,Q1009,25.39,,,yes,-1.0,-1.0,2.509,GAL,,Q1009-M10,2.509,0.85,"m1_H,K; [RK=4.01]",,2.09,,,,,,,
Q1009-M11,4576838100.0,14.0,152.97299,29.68397,585.07,958.8,M11,Q1009,24.6,,,yes,2.669,2.667,-1.0,GAL,,Q1009-M11,2.667,1.09,on   mult masks; z from m11,,2.36,,,,,,,
Q1009-M13,2278734300.0,11.0,153.01379,29.66412,248.8,1565.04,M13,Q1009,24.9,,,yes,3.221,3.216,-2.0,GAL,,Q1009-M13,3.216,0.91,"sg2_2024A K,H,J; nz;  m10",,2.34,,,,,,,
Q1009-M14,13415754000.0,8.0,153.03479,29.70506,946.3,1875.1,M14,Q1009,25.38,,,yes,3.269,-2.0,3.2597,GAL,,Q1009-M14,3.2597,0.92,m1_K; nz; N2[ap1]=[*.2]; [ap2] has Lya zem=3.1548,,2.1,,,,,,,
Q1009-M4,3881984000.0,7.0,152.94128,29.6997,851.71,487.79,M4,Q1009,25.22,,,yes,3.507,-2.0,-1.0,GAL,,Q1009-M4,3.507,0.75,check red side' Lya almost off blue side,,2.1,,,,,,,
Q1009-M9,5053988400.0,6.0,152.96724,29.70265,902.74,872.9,M9,Q1009,25.44,,,yes,-2.0,-2.0,3.0557,GAL,,Q1009-M9,3.0557,0.73,"sg_H;K m1_H,K; zneb msfr 5/2014",,2.14,,,,,,,
Q1009-MD12,1232047700.0,24.0,152.94177,29.70245,898.52,494.99,MD12,Q1009,23.93,,,yes,-2.0,2.773,-1.0,GAL,,Q1009-MD12,2.773,0.51,"L1;  nz; m6,L1",,1.74,,,,,,,
Q1009-MD13,1712685200.0,10.0,152.94587,29.71463,1105.9,555.5,MD13,Q1009,24.67,,,yes,2.597,2.5912,-1.0,GAL,,Q1009-MD13,2.5912,0.05,"nz;  m9; also on q1009-C9 cube, seg 11",,1.18,,,,,,,
Q1009-MD15,1804649000.0,9.0,152.94948,29.70948,1018.38,609.2,MD15,Q1009,24.55,,,yes,-1.0,-1.0,2.5107,GAL,,Q1009-MD15,2.5107,0.05,"m1_H,K;",,1.22,,,,,,,
Q1009-MD16,4707108900.0,3.0,152.95327,29.69917,843.07,665.72,MD16,Q1009,24.75,,,yes,2.3637,2.3587,-1.0,GAL,,Q1009-MD16,2.3587,-0.16,L1;  nz; L1/ap1; ap2 is z=0.315; em is double,,1.23,,,,,,,
Q1009-MD17,5217252400.0,8.0,152.95867,29.6609,192.03,746.96,MD17,Q1009,24.65,,,yes,3.255,3.246,-1.0,GAL,,Q1009-MD17,3.246,1.0,"nz;  m1,m5,m6,m7,m9[ap2]",,2.35,,,,,,,
Q1009-MD18,16019957000.0,5.0,152.96522,29.71445,1103.46,842.58,MD18,Q1009,25.12,,,yes,-1.0,-1.0,1.9894,GAL,,Q1009-MD18,1.9894,0.02,"[RK=3.91]; zneb only, mos 5/13",,1.14,,,,,,,
Q1009-MD21,4890862100.0,19.0,152.97083,29.65709,127.6,927.58,MD21,Q1009,24.63,,,yes,-2.0,2.8088,-1.0,GAL,,Q1009-MD21,2.8088,0.74,nz;  N2,,2.13,,,,,,,
Q1009-MD22,52206678000.0,16.0,152.97458,29.66932,335.84,982.86,MD22,Q1009,24.39,,,yes,-2.0,1.863,-1.0,GAL,,Q1009-MD22,1.863,0.3,L1;  [RK=4.59]; nz; L1,,1.31,,,,,,,
Q1009-MD23,2123695400.0,33.0,152.97561,29.69689,805.01,997.28,MD23,Q1009,24.23,,,yes,-2.0,2.646,-1.0,GAL,,Q1009-MD23,2.646,0.36,"nz;  m1, N4",,1.74,,,,,,,
Q1009-MD24,2813679900.0,14.0,152.97642,29.69917,843.84,1009.23,MD24,Q1009,24.81,,,yes,-2.0,2.65,-1.0,GAL,,Q1009-MD24,2.65,0.41,m7,,1.51,,,,,,,
Q1009-MD25,4761459700.0,4.0,152.97995,29.72454,1275.66,1060.79,MD25,Q1009,25.31,,,yes,-1.0,-1.0,2.0986,GAL,,Q1009-MD25,2.0986,0.06,"zneb only, may be incorrect; z~2.19? , mos 5/13",,1.14,,,,,,,
Q1009-MD28,73826918000.0,92.0,152.97976,29.69491,771.46,1058.92,MD28,Q1009,20.0,,,yes,2.6536,-2.0,2.6553,GAL,,Q1009-MD28,2.6553,4.2,m1,,1.11,,,,,,,
Q1009-MD31,10415167000.0,13.0,152.99136,29.67251,390.72,1231.81,MD31,Q1009,24.49,,,yes,3.2488,-2.0,3.241,GAL,,Q1009-MD31,3.241,1.09,sgb_H;K z from msfr3_K; nz; N2,,2.1,,,,,,,
Q1009-MD32,1187985300.0,3.0,152.99265,29.66698,296.67,1251.15,MD32,Q1009,25.01,,,yes,2.6518,2.64,-1.0,GAL,,Q1009-MD32,2.64,0.08,"nz;  N2 as NB4126; v. strong Lya, weak blue wing",,1.19,,,,,,,
Q1009-MD36,39666078000.0,15.0,153.00529,29.72035,1205.29,1436.85,MD36,Q1009,24.31,,,yes,-2.0,2.506,2.505,GAL,,Q1009-MD36,2.505,0.49,"zneb msfr 5/2014; nz; m5,m10; ignore m10",,1.5,,,,,,,
Q1009-MD37,2124365200.0,33.0,153.00707,29.65059,18.31,1465.78,MD37,Q1009,23.82,,,yes,2.6529,2.647,-2.0,GAL,,Q1009-MD37,2.647,0.02,"sg2_2024A K,H,J;",,1.35,,,,,,,
Q1009-MD38,5017375700.0,50.0,153.00919,29.66007,179.71,1496.9,MD38,Q1009,23.74,,,yes,-2.0,2.6495,2.6501,GAL,,Q1009-MD38,2.6501,0.43,"zneb mos, 5/13; nz; m10; also app. em. @z=2.592",,1.7,,,,,,,
Q1009-MD39,39782162000.0,15.0,153.01497,29.67484,431.26,1582.15,MD39,Q1009,24.49,,,yes,-2.0,-2.0,2.1424,GAL,,Q1009-MD39,2.1424,0.24,zneb msfr apr14; old lris z was incorrect; [RK=4.43]; nz; m5,,1.54,,,,,,,
Q1009-MD40,5741826000.0,2.0,153.01579,29.70582,958.46,1593.16,MD40,Q1009,25.49,,,yes,-2.0,-2.0,2.5079,GAL,,Q1009-MD40,2.5079,-0.12,"m1_H,K; nz; m8; rem. z 2/1/2011",,0.99,,,,,,,
Q1009-MD42,2390088700.0,47.0,153.02673,29.65325,64.36,1757.54,MD42,Q1009,24.39,,,yes,-2.0,2.546,-1.0,GAL,,Q1009-MD42,2.546,0.83,"nz;  N3; v. strong CIV abs, wk low ions",,1.9,,,,,,,
Q1009-MD45,1690003100.0,6.0,153.03007,29.70443,935.38,1805.09,MD45,Q1009,24.68,,,yes,2.789,2.786,-1.0,GAL,,Q1009-MD45,2.786,0.21,nz;  m5+m9,,1.22,,,,,,,
Q1009-MD46,7020702200.0,22.0,153.03067,29.65571,106.38,1815.93,MD46,Q1009,24.34,,,yes,-2.0,2.5745,-1.0,GAL,,Q1009-MD46,2.5745,0.61,"nz;  id from N6, but also on m9",,1.88,,,,,,,
Q1009-MD47,5030751700.0,12.0,153.03597,29.65705,129.41,1894.55,MD47,Q1009,24.39,,,yes,-2.0,2.568,-1.0,GAL,,Q1009-MD47,2.568,0.71,"L1;  m9,L1",,2.05,,,,,,,
Q1009-MD48,48534221000.0,24.0,153.03662,29.69435,764.14,1902.68,MD48,Q1009,24.12,,,yes,3.0353,-2.0,-1.0,GAL,,Q1009-MD48,3.0353,0.08,,,1.09,,,,,,,
Q1009-MD5,2694402800.0,4.0,152.91775,29.68977,682.07,138.88,MD5,Q1009,25.45,,,yes,3.28,3.269,-1.0,GAL,,Q1009-MD5,3.269,0.08,L3,,1.17,,,,,,,
Q1009-MD50,1155239600.0,2.0,153.04185,29.73292,1420.67,1978.7,MD50,Q1009,25.04,,,yes,-2.0,2.0952,-1.0,GAL,,Q1009-MD50,2.0952,-0.4,N2,,0.83,,,,,,,
Q1009-MD51,32526019000.0,515.0,153.04495,29.72813,1339.3,2024.88,MD51,Q1009,21.59,,,yes,2.526,-2.0,-2.0,GAL,,Q1009-MD51,2.526,1.03,msfr2H 6/13,,0.73,,,,,,,
Q1009-MD7,2087447300.0,5.0,152.93071,29.65849,150.17,331.98,MD7,Q1009,24.58,,,yes,2.814,-2.0,-1.0,GAL,,Q1009-MD7,2.814,0.03,very strong Ly alpha,,1.44,,,,,,,
Q1009-MD8,44879520000.0,17.0,152.93139,29.69825,826.75,341.08,MD8,Q1009,24.65,,,yes,-1.0,-1.0,2.148,GAL,,Q1009-MD8,2.148,0.1,zneb msfr apr+may14; [RK=4.90],,1.26,,,,,,,
Q1009-MD9,7963292200.0,7.0,152.93547,29.68272,562.61,402.02,MD9,Q1009,23.85,,,yes,2.574,2.568,2.5694,GAL,,Q1009-MD9,2.5694,0.06,note: MD9 and BX68 are essentially the same objects; nz; m9; v. wide abs lines,,1.01,,,,,,,
Q1009-Q1009,11279274000000.0,17876.0,152.98165,29.69482,770.0,1086.97,Q1009,Q1009,99.0,,,n/a,2.6422,2.6422,-1.0,QSO,,Q1009-Q1009,2.6422,9.0,"central QSO; MgII line, nirspec June 2005",,9.0,,,,,,,
Q1009-RK101,49205641000.0,12.0,152.96187,29.68651,627.87,793.72,RK101,Q1009,24.88,,,yes,-1.0,-1.0,1.5561,AGN,,Q1009-RK101,1.5561,0.83,[RK=5.44; zneb msfr2H 6/13 ],,1.41,,,,,,,
Q1009-RK102,59829981000.0,23.0,152.94861,29.685,601.85,596.96,RK102,Q1009,25.26,,,yes,-1.0,-1.0,2.3042,AGN,,Q1009-RK102,2.3042,0.89,"[zneb msfr, apr+may2014,+2/2015; RK=5.24; msfr2H ]",,1.35,,,,,,,
Q1009-RK103,34647896000.0,10.0,152.97564,29.69265,732.9,997.83,RK103,Q1009,25.08,,,yes,-1.0,-1.0,1.7218,GAL,,Q1009-RK103,1.7218,0.75,[RK=5.18; zneb msfr2H 6/13 ],,1.32,,,,,,,
Q1009-RK104,118681390000.0,47.0,153.01677,29.68864,666.12,1608.32,RK104,Q1009,24.34,,,yes,-1.0,-1.0,2.2505,AGN,,Q1009-RK104,2.2505,0.8,"m1_H,K; [RK=5.15; has N2 > Ha ]",,0.7,,,,,,,
Q1009-RK107,16062788000.0,4.0,153.0163,29.71468,1109.17,1600.45,RK107,Q1009,24.74,,,yes,-1.0,-1.0,1.4093,GAL,,Q1009-RK107,1.4093,0.66,[RK=4.75; zneb msfr2H 6/13 ],,0.95,,,,,,,
Q1009-RK109,18966503000.0,11.0,153.02266,29.71306,1081.9,1694.77,RK109,Q1009,24.03,,,yes,-1.0,-1.0,1.5983,GAL,,Q1009-RK109,1.5983,1.12,"zneb uncertain, as hp1_K suggests 2.5009 instead; [RK=4.65; msfr2H; zneb msfr m2H ]",,1.61,,,,,,,
Q1009-RK113,4725547000.0,59.0,153.03212,29.70159,887.11,1835.67,RK113,Q1009,24.5,,,yes,-1.0,-1.0,1.6765,GAL,,Q1009-RK113,1.6765,1.13,"[RK=4.12 ; zneb msfr2H; also on hp1_J,K ]",,1.51,,,,,,,
Q1009-RK114,102160880000.0,64.0,152.92612,29.71229,1065.44,262.47,RK114,Q1009,21.89,,,yes,-1.0,-1.0,1.4668,QSO,,Q1009-RK114,1.4668,0.74,"v. broad Ha, better on Q1009msfr3_H; sg2_2024A K,H,J; [RK=3.88 ]",,0.92,,,,,,,
Q1009-nb2052,1145309800.0,0.0,152.968735,29.697964,821.93,893.43,nb2052,Q1009,26.21,,,yes,2.6567,-2.0,-1.0,---,,Q1009-nb2052,2.6567,0.27,"N1,   as    NB2703, W~52; also N3 as NB2703, zla=2.6567",,0.85,,,,,,,
Q1009-nb2295,120845990.0,2.0,,,,,nb2295,,,,,,,,,,,,,,,,,,,,,,,
Q1009-nb2392,4435670500.0,17.0,152.975677,29.696762,805.34,997.22,nb2392,Q1009,24.09,,,yes,2.6564,-2.0,-1.0,---,,Q1009-nb2392,2.6564,0.48,"N5[ap1]; [ap2] is MD23, abs line gal",,1.11,,,,,,,
Q1009-nb2418,16665811000.0,8.0,152.976135,29.698004,823.39,1005.93,nb2418,Q1009,24.88,,,yes,2.6536,-2.0,-1.0,---,,Q1009-nb2418,2.6536,0.44,N3    as    NB4791,,1.51,,,,,,,
Q1009-nb2597,2224909800.0,1.0,,,,,nb2597,,,,,,,,,,,,,,,,,,,,,,,
Q1009-nb4266,601163710.0,3.0,152.978592,29.685856,616.21,1045.26,nb4266,Q1009,25.79,,,yes,2.6558,-2.0,-1.0,---,,Q1009-nb4266,2.6558,0.27,N5,,1.41,,,,,,,
Q1009-nb4484,167620700.0,3.0,152.988327,29.696064,789.81,1182.1,nb4484,Q1009,24.46,,,yes,2.651,-2.0,-1.0,---,,Q1009-nb4484,2.651,0.86,N5,,1.57,,,,,,,
Q1009-nb4550,32068752.0,0.0,,,,,nb4550,,,,,,,,,,,,,,,,,,,,,,,
Q1009-C9-CS6,1237309200.0,24.0,152.946976,29.717527,1155.62,572.87,CS6,Q1009,24.35,,,no,-2.0,2.2644,-1.0,GAL,,Q1009-C9-CS6,2.2644,0.76,"strange composite spec; emission at 5030 A is extended Lya from C10; there also seems to be NV emission at z=3.136; also emission at 1257,128=97   A rest-frame",,0.62,,,,,,,
Q1009-nb1080,472604480.0,1.0,152.94104,29.720999,1214.07,484.07,nb1080,Q1009,26.22,,,yes,2.6203,-2.0,-1.0,---,,Q1009-nb1080,2.6203,0.17,"N3[ap2]=[*,1]; [ap1] has lya at z=3.1578 -2.000",,0.85,,,,,,,
Q1009-nb1287,712550780.0,4.0,,,,,nb1287,,,,,,,,,,,,,,,,,,,,,,,
Q1009-nb1499,102240420.0,1.0,152.95401,29.687654,646.96,677.29,nb1499,Q1009,26.12,,,yes,2.6541,-2.0,-1.0,---,,Q1009-nb1499,2.6541,-0.05,"N1,   W~75; also on N4[ap2] w/ze=2.6541; [ap1] is BX108 za=1.5918",,1.11,,,,,,,
Q1009-nb175,191598340.0,3.0,,,,,nb175,,,,,,,,,,,,,,,,,,,,,,,
Q1009-nb2025,3556977400.0,17.0,152.967621,29.663757,241.38,876.23,nb2025,Q1009,24.24,,,yes,2.65,-2.0,-1.0,---,,Q1009-nb2025,2.65,0.21,"N3[ap2]=[*,1]; note  [ap1]=[*,2] is BM92 (za=1.886), and BX143 also on this slit!",,0.42,,,,,,,
Q1009-nb2164,712991230.0,14.0,,,,,nb2164,,,,,,,,,,,,,,,,,,,,,,,
Q1009-nb2335,1740418300.0,13.0,,,,,nb2335,,,,,,,,,,,,,,,,,,,,,,,
Q1009-nb2765,4049857000.0,2.0,,,,,nb2765,,,,,,,,,,,,,,,,,,,,,,,
Q1009-nb3065,991580420.0,19.0,153.02475,29.722765,1246.56,1729.44,nb3065,Q1009,24.87,,,yes,2.6507,-2.0,-1.0,---,,Q1009-nb3065,2.6507,0.9,N1[ap2]; z     is centroid on N1; note lya is double 2.6533/2.6491 from better N4 spectrum,,0.64,,,,,,,
Q1009-nb3292,82665424.0,0.0,,,,,nb3292,,,,,,,,,,,,,,,,,,,,,,,
Q1009-nb3426,151740700.0,3.0,,,,,nb3426,,,,,,,,,,,,,,,,,,,,,,,
Q1009-nb3442,1059770100.0,21.0,153.016449,29.677174,472.36,1602.39,nb3442,Q1009,24.72,,,yes,2.6548,-2.0,-1.0,---,,Q1009-nb3442,2.6548,0.87,"N6;   double Lya, 2.6548/2.6475; diffuse",,0.33,,,,,,,
Q1009-nb3751,2128086100.0,33.0,153.007019,29.650618,18.61,1465.74,nb3751,Q1009,23.62,,,yes,2.6529,2.647,-1.0,---,,Q1009-nb3751,2.647,0.1,"N2,   lya   em double w/2nd comp @2.6443; aka MD37; strong interv. abs z=2.525; also N6[ap1] 2.6542/2.6452,",,1.52,,,,,,,
Q1009-nb3771,370042660.0,4.0,,,,,nb3771,,,,,,,,,,,,,,,,,,,,,,,
Q1009-nb3787,1970816900.0,1.0,153.004745,29.660679,189.97,1430.38,nb3787,Q1009,25.56,,,yes,2.6445,-2.0,-1.0,---,,Q1009-nb3787,2.6445,0.02,N3;   aka   D16,,1.91,,,,,,,
Q1009-nb3966,918277570.0,1.0,153.000366,29.686909,635.69,1364.51,nb3966,Q1009,26.29,,,yes,2.6525,-2.0,-1.0,---,,Q1009-nb3966,2.6525,-0.12,"N1;   double lya, 2nd comp: 2.6451, ~20% strength",,1.54,,,,,,,
Q1009-nb4280,81585979000.0,40.0,152.9879,29.730925,1382.63,1180.01,nb4280,Q1009,23.68,,,yes,2.6496,-2.0,-1.0,---,,Q1009-nb4280,2.6496,0.28,"N4;   N6    (2.6505); AGN, aka BX199; only 1 aperture extracted, check w/Ryan re: notes",,1.71,,,,,,,
Q1009-nb4322,6566263800.0,5.0,152.99205,29.727224,1322.06,1242.3,nb4322,Q1009,25.3,,,yes,2.6575,-2.0,-1.0,---,,Q1009-nb4322,2.6575,0.45,N5;   hint  of blue compon at z=2.6474,,1.72,,,,,,,
Q1009-nb4378,1718717300.0,4.0,152.98613,29.652824,56.85,1154.37,nb4378,Q1009,24.93,,,yes,2.654,-2.0,-1.0,---,,Q1009-nb4378,2.654,0.19,"N5,   narrow line",,2.86,,,,,,,
Q1009-nb4408,297029250.0,1.0,152.987411,29.651897,39.74,1173.2,nb4408,Q1009,26.16,,,yes,2.6516,-2.0,-1.0,---,,Q1009-nb4408,2.6516,-0.22,"N2;   also  N4, with ze=2.6511, only 1 aperture extracted, notes mention 2; and N6[ap1] z=2.6517 w/[ap2]",,1.38,,,,,,,
Q1009-nb4580,187482110.0,3.0,,,,,nb4580,,,,,,,,,,,,,,,,,,,,,,,
Q1009-nb4591,189166780.0,3.0,,,,,nb4591,,,,,,,,,,,,,,,,,,,,,,,
Q1009-nb624,14450245000.0,7.0,152.927521,29.730257,1372.16,282.59,nb624,Q1009,25.57,,,yes,2.637,-2.0,-1.0,---,,Q1009-nb624,2.637,0.16,"N3;   z     is centroid, peak at z=2.6356",,1.08,,,,,,,
Q1009-nb836,8714134500.0,2.0,152.932922,29.688801,665.49,364.52,nb836,Q1009,24.84,,,yes,1.29,-2.0,-1.0,---,,Q1009-nb836,1.29,0.99,"N1[ap2], broad-lined QSO; [ap1] has z=0.5159 MgII/FeII abs",,0.23,,,,,,,
Q1009-MD35,648220480.0,12.0,153.00305,29.65549,101.54,1405.92,MD35,Q1009,24.91,,,yes,-1.0,-1.0,2.5234,GAL,,Q1009-MD35,2.5234,0.38,"sg2_2024A K,H,J; z from zh wtavg",,1.5,,,,,,,
Q1009-BX157,1648082200.0,1.0,152.97076,29.71326,1083.4,924.81,BX157,Q1009,25.39,,,yes,-1.0,-1.0,1.6043,GAL,,Q1009-BX157,1.6043,-0.04,"sg2_2024A K,H,J; Ha z=1.6042 in H",,0.28,,,,,,,
Q1009-BX202,4838763500.0,3.0,152.9893,29.68686,634.82,1200.76,BX202,Q1009,24.89,,,yes,-1.0,-1.0,2.1446,GAL,,Q1009-BX202,2.1446,0.16,sgb_H;K not 100% sure,,1.06,,,,,,,
Q1009-RK106,49537053000.0,19.0,152.9559,29.66311,229.58,705.73,RK106,Q1009,24.91,,,yes,-1.0,-1.0,2.081,GAL,,Q1009-RK106,2.081,0.83,"sg2_2024A K,H,J; new  zneb from sg_K; H band -- needs SED fit*** only Hb is detected (low exc.) sgb_H;K [RK=5.05 ]",,1.35,,,,,,,
Q1009-RK111,22505452000.0,7.0,152.98344,29.71876,1177.38,1112.76,RK111,Q1009,24.84,,,yes,-1.0,-1.0,1.9446,GAL,,Q1009-RK111,1.9446,0.81,"new  zneb, 5008 in H, [SII] in K band; sgb_H;K [RK=4.48; msfr2H ]",,0.98,,,,,,,
Q1217-BX10,9032159200.0,7.0,184.80541,49.71518,1364.91,86.56,BX10,Q1217,24.61,0.13,0.68,yes,-2.0,2.172,-1.0,GAL,"cont. looks wrong, but abs lines are present",Q1217-BX10,2.172,,,,,,,,,,,
Q1217-BX100,1477091300.0,9.0,184.87035,49.71583,1374.56,803.07,BX100,Q1217,24.44,0.13,0.43,yes,-2.0,1.654,-1.0,GAL,"nz;  z corrected 3/2/2011; m8 dirty slit, but prob OK",Q1217-BX100,1.654,,,,,,,,,,,
Q1217-BX101,9011947500.0,11.0,184.87088,49.65559,349.06,808.11,BX101,Q1217,24.26,0.45,0.91,yes,-2.0,2.397,-1.0,GAL,nz;  z from m2[ap1]+m8+m10; m2[ap2] z=2.743 if Lya,Q1217-BX101,2.397,,,,,,,,,,,
Q1217-BX102,2887922900.0,5.0,184.87315,49.69157,961.53,833.65,BX102,Q1217,24.93,0.06,0.53,yes,-2.0,2.1912,2.1936,GAL,nz;  m2; zneb msfr3H 6/13,Q1217-BX102,2.1936,,,,,,,,,,,
Q1217-BX107,11249044000.0,5.0,184.87622,49.66577,522.27,867.23,BX107,Q1217,24.34,0.2,0.58,yes,-2.0,1.54,-1.0,GAL,z    from m8,Q1217-BX107,1.54,,,,,,,,,,,
Q1217-BX109,383706460.0,3.0,184.87653,49.69244,976.28,870.97,BX109,Q1217,25.41,0.16,0.55,yes,-2.0,-2.0,1.5209,GAL,"zneb msfr, hp1_J",Q1217-BX109,1.5209,,,,,,,,,,,
Q1217-BX111,2973586400.0,14.0,184.87729,49.66134,446.84,878.99,BX111,Q1217,23.31,0.03,0.42,yes,-2.0,1.4427,-1.0,GAL,"z    from m8, nice abs spec",Q1217-BX111,1.4427,,,,,,,,,,,
Q1217-BX113,2351111900.0,18.0,184.87712,49.64241,124.59,876.89,BX113,Q1217,23.83,0.13,0.91,yes,-2.0,1.94,-1.0,GAL,nz;  m2,Q1217-BX113,1.94,,,,,,,,,,,
Q1217-BX114,504083200.0,6.0,184.87847,49.70974,1270.76,892.59,BX114,Q1217,24.75,0.02,0.3,yes,1.698,1.691,-1.0,GAL,nz;  m5; not a great spec,Q1217-BX114,1.691,,,,,,,,,,,
Q1217-BX115,1866930300.0,4.0,184.87968,49.685,849.58,905.66,BX115,Q1217,25.01,0.07,0.28,yes,-2.0,1.795,-1.0,GAL,"m4+m5,m12; m4 best",Q1217-BX115,1.795,,,,,,,,,,,
Q1217-BX116,991661950.0,1.0,184.88015,49.68941,924.64,910.9,BX116,Q1217,24.95,0.27,0.64,yes,2.1955,-2.0,2.1942,GAL,"zneb msfr, hp1_K; nz; m4; booming Lya emission",Q1217-BX116,2.1942,,,,,,,,,,,
Q1217-BX118,830999550.0,16.0,184.88212,49.68732,889.03,932.62,BX118,Q1217,24.1,0.6,1.16,yes,-2.0,2.225,-2.0,GAL,"msfr hp2J,H; nz; may be composite z w/2.168; m1,m8; z from m8; msfr4H 6/13",Q1217-BX118,2.225,,,,,,,,,,,
Q1217-BX121,1883489400.0,23.0,184.88419,49.63777,45.49,954.96,BX121,Q1217,23.97,0.18,0.51,yes,2.23,2.2242,-1.0,GAL,nz;  m8; v. strong Lya em,Q1217-BX121,2.2242,,,,,,,,,,,
Q1217-BX123,1623652200.0,3.0,184.88566,49.68807,901.75,971.71,BX123,Q1217,24.45,-0.02,0.44,yes,-2.0,-2.0,1.0266,GAL,zneb msfr hp1_J; nz; this one has strong MgII/FeII at z=0.769; m2+m5; m2/ap1; msfr3H 6/13,Q1217-BX123,1.0266,,,,,,,,,,,
Q1217-BX124,44951650000.0,17.0,184.88742,49.651,270.66,990.79,BX124,Q1217,25.31,0.5,1.2,yes,-2.0,2.404,-1.0,GAL,nz;  m8,Q1217-BX124,2.404,,,,,,,,,,,
Q1217-BX125,12288897000.0,9.0,184.88777,49.69508,1021.05,995.07,BX125,Q1217,23.72,0.24,0.47,yes,1.927,1.919,-1.0,GAL,,Q1217-BX125,1.919,,,,,,,,,,,
Q1217-BX126,4895012900.0,30.0,184.88811,49.68758,893.37,998.75,BX126,Q1217,22.67,0.11,0.71,yes,-2.0,1.734,-1.0,GAL,"strong abs; also on m8 MD20 slit, nice spec",Q1217-BX126,1.734,,,,,,,,,,,
Q1217-BX129,21756279000.0,27.0,184.89022,49.63701,32.46,1021.59,BX129,Q1217,23.13,0.33,0.69,yes,1.739,1.734,-1.0,GAL,,Q1217-BX129,1.734,,,,,,,,,,,
Q1217-BX13,9783509000.0,15.0,184.80805,49.7004,1113.24,115.28,BX13,Q1217,23.86,0.19,0.84,yes,-2.0,2.172,-1.0,GAL,nz;  m3; strong CIV abs,Q1217-BX13,2.172,,,,,,,,,,,
Q1217-BX132,565604220.0,11.0,184.89073,49.67718,716.29,1027.59,BX132,Q1217,24.33,0.52,0.72,yes,-2.0,2.607,-2.0,GAL,"nz;  m1,m4; z from m1; msfr5 6/14",Q1217-BX132,2.607,,,,,,,,,,,
Q1217-BX133,5060186100.0,2.0,184.8897,49.67755,722.6,1016.22,BX133,Q1217,25.28,0.09,0.56,yes,-1.0,-1.0,2.1053,GAL,"zneb msfr, hp2_H 5/15; also msfr3H 6/13",Q1217-BX133,2.1053,,,,,,,,,,,
Q1217-BX135,2841971700.0,8.0,184.89302,49.68357,825.04,1052.92,BX135,Q1217,23.52,0.22,0.55,yes,-2.0,-2.0,1.3901,GAL,"m12; zneb msfr4H; also has serendip at Y=45, z=1.3380",Q1217-BX135,1.3901,,,,,,,,,,,
Q1217-BX137,2080719700.0,20.0,184.89427,49.67977,760.33,1066.69,BX137,Q1217,23.26,0.02,0.4,yes,1.9121,1.9143,-2.0,GAL,2023A_H;,Q1217-BX137,1.9143,,,,,,,,,,,
Q1217-BX138,2202320900.0,6.0,184.89573,49.63728,36.98,1082.49,BX138,Q1217,24.86,0.27,0.51,yes,-1.0,1.787,-1.0,GAL,nz;  m10,Q1217-BX138,1.787,,,,,,,,,,,
